Country_code,Covid_Vaccine_Adm_Tot_A1D,Covid_Vaccine_Adm_Tot_Boost,Covid_Vaccine_Adm_Tot_Cps,Covid_Vaccine_Adm_Tot_Doses,Covid_Vaccine_Adm_Tot_Doses_Per100,Covid_Vaccine_Cov_Tot_A1D,Covid_Vaccine_Cov_Tot_Boost,Covid_Vaccine_Cov_Tot_Cps,Covid_Vaccine_Date_Intro_First,Covid_Vaccine_Date_Report_Tot_Last,Date_reported
ARE,9991089.0,5138699.0,9792266.0,24922054.0,252.0,100.0,52.0,99.0,,2022-07-06,2023-06-25
ARE,9991089.0,5138699.0,9792266.0,24922054.0,252.0,100.0,52.0,99.0,,2022-07-06,2023-07-30
ARE,9991089.0,5138699.0,9792266.0,24922054.0,252.0,100.0,52.0,99.0,,2022-07-06,2023-08-27
ARE,9991089.0,5138699.0,9792266.0,24922054.0,252.0,100.0,52.0,99.0,,2022-07-06,2023-09-24
ARE,9991089.0,5138699.0,9792266.0,24922054.0,252.0,100.0,52.0,99.0,,2022-07-06,2023-10-29
ARE,9991089.0,5138699.0,9792266.0,24922054.0,252.0,100.0,52.0,99.0,,2022-07-06,2023-11-26
ARE,9991089.0,5138699.0,9792266.0,24922054.0,252.0,100.0,52.0,99.0,,2022-07-06,2023-12-31
ARG,286751.0,,93668.0,380419.0,1.0,1.0,,,2020-12-29,2023-12-29,2021-01-31
ARG,737740.0,,295798.0,1033538.0,2.0,2.0,,1.0,2020-12-29,2023-12-29,2021-02-28
ARG,3240399.0,,673088.0,3913487.0,9.0,7.0,,1.0,2020-12-29,2023-12-29,2021-03-28
ARG,6806565.0,,908441.0,7715006.0,17.0,15.0,,2.0,2020-12-29,2023-12-29,2021-04-25
ARG,9655782.0,,2748894.0,12404676.0,27.0,21.0,,6.0,2020-12-29,2023-12-29,2021-05-30
ARG,16611817.0,,4097004.0,20708821.0,46.0,37.0,,9.0,2020-12-29,2023-12-29,2021-06-27
ARG,24723336.0,,6732488.0,31455824.0,70.0,55.0,,15.0,2020-12-29,2023-12-29,2021-07-25
ARG,27936342.0,,14587776.0,42524118.0,94.0,62.0,,32.0,2020-12-29,2023-12-29,2021-08-29
ARG,29639062.0,,22186811.0,51825873.0,115.0,66.0,,49.0,2020-12-29,2023-12-29,2021-09-26
ARG,34022063.0,42463.0,25961551.0,60026078.0,133.0,75.0,,57.0,2020-12-29,2023-12-29,2021-10-31
ARG,36514140.0,1442204.0,29207998.0,67064917.0,148.0,81.0,3.0,65.0,2020-12-29,2023-12-29,2021-11-28
ARG,38189134.0,5516882.0,32818598.0,76524614.0,169.0,84.0,12.0,73.0,2020-12-29,2023-12-29,2021-12-26
ARG,39604205.0,12528138.0,34935707.0,87068050.0,193.0,88.0,28.0,77.0,2020-12-29,2023-12-29,2022-01-30
ARG,40322213.0,16702267.0,36320911.0,93345392.0,207.0,89.0,37.0,80.0,2020-12-29,2023-12-29,2022-02-27
ARG,40609407.0,19071103.0,36955016.0,96635527.0,214.0,90.0,42.0,82.0,2020-12-29,2023-12-29,2022-03-27
ARG,40708837.0,20635254.0,37230387.0,98574478.0,218.0,90.0,46.0,82.0,2020-12-29,2023-12-29,2022-04-24
ARG,40786971.0,24300416.0,37464131.0,102551518.0,227.0,90.0,54.0,83.0,2020-12-29,2023-12-29,2022-05-29
ARG,40839774.0,24787125.0,37596714.0,105722528.0,234.0,90.0,55.0,83.0,2020-12-29,2023-12-29,2022-06-26
ARG,40880737.0,24877357.0,37694947.0,107743311.0,238.0,90.0,55.0,83.0,2020-12-29,2023-12-29,2022-07-31
ARG,40935968.0,24967589.0,37770461.0,108900214.0,241.0,91.0,55.0,84.0,2020-12-29,2023-12-29,2022-08-28
ARG,40987935.0,25054911.0,37828435.0,109543936.0,242.0,91.0,55.0,84.0,2020-12-29,2023-12-29,2022-09-25
ARG,41025549.0,25145144.0,37869776.0,109896841.0,243.0,91.0,56.0,84.0,2020-12-29,2023-12-29,2022-10-30
ARG,41049828.0,25232465.0,37901785.0,110440623.0,244.0,91.0,56.0,84.0,2020-12-29,2023-12-29,2022-11-27
ARG,41077459.0,25396588.0,37935308.0,112253551.0,248.0,91.0,56.0,84.0,2020-12-29,2023-12-29,2022-12-25
ARG,41123874.0,25596695.0,37991457.0,114163611.0,253.0,91.0,57.0,84.0,2020-12-29,2023-12-29,2023-01-29
ARG,41147749.0,25976095.0,38024499.0,114773192.0,254.0,91.0,57.0,84.0,2020-12-29,2023-12-29,2023-02-26
ARG,41160431.0,26294658.0,38044082.0,115186128.0,255.0,91.0,58.0,84.0,2020-12-29,2023-12-29,2023-03-26
ARG,41165943.0,26545258.0,38053049.0,115451208.0,255.0,91.0,59.0,84.0,2020-12-29,2023-12-29,2023-04-30
ARG,41170126.0,26739552.0,38059932.0,115656566.0,256.0,91.0,59.0,84.0,2020-12-29,2023-12-29,2023-05-28
ARG,41173886.0,26882261.0,38069561.0,115811318.0,256.0,91.0,59.0,84.0,2020-12-29,2023-12-29,2023-06-25
ARG,41177621.0,26990221.0,38074402.0,115929202.0,257.0,91.0,60.0,84.0,2020-12-29,2023-12-29,2023-07-30
ARG,41180655.0,27117314.0,38078703.0,116063630.0,257.0,91.0,60.0,84.0,2020-12-29,2023-12-29,2023-08-27
ARG,41184174.0,27342666.0,38082445.0,116296242.0,257.0,91.0,60.0,84.0,2020-12-29,2023-12-29,2023-09-24
ARG,41187337.0,27545509.0,38085903.0,116505706.0,258.0,91.0,61.0,84.0,2020-12-29,2023-12-29,2023-10-29
ARG,41188650.0,27646860.0,38088237.0,116611252.0,258.0,91.0,61.0,84.0,2020-12-29,2023-12-29,2023-11-26
ARG,41188650.0,27718875.0,38090133.0,116686617.0,258.0,91.0,61.0,84.0,2020-12-29,2023-12-29,2023-12-31
ARM,565.0,,,565.0,,,,,2021-01-27,2023-12-23,2021-03-28
ARM,12750.0,,,12750.0,,,,,2021-01-27,2023-12-23,2021-04-25
ARM,35382.0,,,35382.0,1.0,1.0,,,2021-01-27,2023-12-23,2021-05-30
ARM,63861.0,,19091.0,82952.0,3.0,2.0,,1.0,2021-01-27,2023-12-23,2021-06-27
ARM,118626.0,,51625.0,170251.0,6.0,4.0,,2.0,2021-01-27,2023-12-23,2021-07-25
ARM,179841.0,,101097.0,280939.0,9.0,6.0,,3.0,2021-01-27,2023-12-23,2021-08-29
ARM,332421.0,,154099.0,486520.0,16.0,11.0,,5.0,2021-01-27,2023-12-23,2021-09-26
ARM,579360.0,,252496.0,831856.0,28.0,20.0,,9.0,2021-01-27,2023-12-23,2021-10-31
ARM,815094.0,,460051.0,1275145.0,43.0,28.0,,16.0,2021-01-27,2023-12-23,2021-11-28
ARM,954805.0,,703890.0,1658696.0,56.0,32.0,,24.0,2021-01-27,2023-12-23,2021-12-26
ARM,1048700.0,11969.0,840089.0,1900758.0,64.0,35.0,,28.0,2021-01-27,2023-12-23,2022-01-30
ARM,1101607.0,26154.0,921496.0,2045926.0,69.0,37.0,1.0,31.0,2021-01-27,2023-12-23,2022-02-27
ARM,1118737.0,38591.0,975604.0,2134473.0,72.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-03-27
ARM,1118910.0,40510.0,985087.0,2149213.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-04-24
ARM,1119089.0,40759.0,985837.0,2150213.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-05-29
ARM,1119262.0,40874.0,985937.0,2150551.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-06-26
ARM,1119441.0,40993.0,986040.0,2150900.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-07-31
ARM,1119620.0,41112.0,986143.0,2151248.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-08-28
ARM,1119792.0,41227.0,986243.0,2151586.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-09-25
ARM,1119971.0,41345.0,986346.0,2151935.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-10-30
ARM,1120144.0,41460.0,986446.0,2152272.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-11-27
ARM,1120323.0,41579.0,986549.0,2152621.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2022-12-25
ARM,1120502.0,41698.0,986652.0,2152970.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2023-01-29
ARM,1120663.0,41805.0,986745.0,2153285.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2023-02-26
ARM,1120842.0,43234.0,991943.0,2153790.0,73.0,38.0,1.0,33.0,2021-01-27,2023-12-23,2023-03-26
ARM,1121487.0,44496.0,995650.0,2155533.0,73.0,38.0,2.0,34.0,2021-01-27,2023-12-23,2023-04-30
ARM,1122531.0,45340.0,996683.0,2158454.0,73.0,38.0,2.0,34.0,2021-01-27,2023-12-23,2023-05-28
ARM,1123120.0,45998.0,997166.0,2160185.0,73.0,38.0,2.0,34.0,2021-01-27,2023-12-23,2023-06-25
ARM,1123686.0,46657.0,997598.0,2161840.0,73.0,38.0,2.0,34.0,2021-01-27,2023-12-23,2023-07-30
ARM,1124251.0,47315.0,998029.0,2163496.0,73.0,38.0,2.0,34.0,2021-01-27,2023-12-23,2023-08-27
ARM,1149965.0,80141.0,1029591.0,2253588.0,76.0,39.0,3.0,35.0,2021-01-27,2023-12-23,2023-09-24
ARM,1150915.0,81354.0,1030758.0,2256919.0,76.0,39.0,3.0,35.0,2021-01-27,2023-12-23,2023-10-29
ARM,1150915.0,81354.0,1030758.0,2256919.0,76.0,39.0,3.0,35.0,2021-01-27,2023-12-23,2023-11-26
ARM,1150915.0,81354.0,1030758.0,2256919.0,76.0,39.0,3.0,35.0,2021-01-27,2023-12-23,2023-12-31
ASM,6371.0,,4963.0,11334.0,21.0,12.0,,9.0,,2023-03-29,2021-01-31
ASM,10722.0,,8352.0,19074.0,35.0,19.0,,15.0,,2023-03-29,2021-02-28
ASM,15539.0,,12104.0,27643.0,50.0,28.0,,22.0,,2023-03-29,2021-03-28
ASM,20201.0,,15735.0,35936.0,65.0,37.0,,29.0,,2023-03-29,2021-04-25
ASM,23303.0,,19152.0,42452.0,77.0,42.0,,35.0,,2023-03-29,2021-05-30
ASM,25504.0,,21001.0,46207.0,84.0,46.0,,38.0,,2023-03-29,2021-06-27
ASM,28672.0,,23514.0,51640.0,94.0,52.0,,43.0,,2023-03-29,2021-07-25
ASM,30803.0,,25584.0,55842.0,101.0,56.0,,46.0,,2023-03-29,2021-08-29
ASM,33808.0,,28175.0,61437.0,111.0,61.0,,51.0,,2023-03-29,2021-09-26
ASM,35065.0,27.0,30802.0,65416.0,119.0,64.0,,56.0,,2023-03-29,2021-10-31
ASM,35382.0,285.0,31251.0,67444.0,122.0,64.0,1.0,57.0,,2023-03-29,2021-11-28
ASM,39816.0,893.0,32396.0,74932.0,136.0,72.0,2.0,59.0,,2023-03-29,2021-12-26
ASM,41882.0,5029.0,36962.0,83317.0,151.0,76.0,9.0,67.0,,2023-03-29,2022-01-30
ASM,42588.0,7699.0,38193.0,87921.0,159.0,77.0,14.0,69.0,,2023-03-29,2022-02-27
ASM,43996.0,17980.0,39748.0,101159.0,183.0,80.0,33.0,72.0,,2023-03-29,2022-03-27
ASM,44333.0,22208.0,40744.0,106927.0,194.0,80.0,40.0,74.0,,2023-03-29,2022-04-24
ASM,44529.0,23244.0,41067.0,108955.0,197.0,81.0,42.0,74.0,,2023-03-29,2022-05-29
ASM,44609.0,23567.0,41183.0,109665.0,199.0,81.0,43.0,75.0,,2023-03-29,2022-06-26
ASM,44751.0,23908.0,41313.0,110560.0,200.0,81.0,43.0,75.0,,2023-03-29,2022-07-31
ASM,45189.0,24160.0,41666.0,111316.0,202.0,82.0,44.0,75.0,,2023-03-29,2022-08-28
ASM,46175.0,24160.0,42456.0,111316.0,202.0,84.0,44.0,77.0,,2023-03-29,2022-09-25
ASM,46175.0,24160.0,42456.0,111316.0,202.0,84.0,44.0,77.0,,2023-03-29,2022-10-30
ASM,46175.0,24160.0,42456.0,111316.0,202.0,84.0,44.0,77.0,,2023-03-29,2022-11-27
ASM,46175.0,24160.0,42456.0,111316.0,202.0,84.0,44.0,77.0,,2023-03-29,2022-12-25
ASM,46176.0,24160.0,42456.0,111316.0,202.0,84.0,44.0,77.0,,2023-03-29,2023-01-29
ASM,46195.0,24160.0,42468.0,111316.0,202.0,84.0,44.0,77.0,,2023-03-29,2023-02-26
ASM,46206.0,24160.0,42479.0,114706.0,208.0,84.0,44.0,77.0,,2023-03-29,2023-03-26
ATG,26353.0,,,26353.0,27.0,27.0,,,2021-03-01,2023-12-29,2021-03-28
ATG,30407.0,,20.0,30427.0,31.0,31.0,,,2021-03-01,2023-12-29,2021-04-25
ATG,33200.0,,14279.0,47479.0,48.0,34.0,,15.0,2021-03-01,2023-12-29,2021-05-30
ATG,36137.0,,27148.0,63216.0,65.0,37.0,,28.0,2021-03-01,2023-12-29,2021-06-27
ATG,38049.0,,30828.0,69401.0,71.0,39.0,,31.0,2021-03-01,2023-12-29,2021-07-25
ATG,40524.0,,33616.0,74140.0,76.0,41.0,,34.0,2021-03-01,2023-12-29,2021-08-29
ATG,51312.0,,41878.0,93190.0,95.0,52.0,,43.0,2021-03-01,2023-12-29,2021-09-26
ATG,56343.0,,50105.0,106448.0,109.0,58.0,,51.0,2021-03-01,2023-12-29,2021-10-31
ATG,61479.0,,56412.0,117890.0,120.0,63.0,,58.0,2021-03-01,2023-12-29,2021-11-28
ATG,62283.0,,58863.0,121146.0,124.0,64.0,,60.0,2021-03-01,2023-12-29,2021-12-26
ATG,63217.0,,60415.0,123633.0,126.0,65.0,,62.0,2021-03-01,2023-12-29,2022-01-30
ATG,63634.0,,61222.0,124857.0,127.0,65.0,,63.0,2021-03-01,2023-12-29,2022-02-27
ATG,63906.0,8433.0,61667.0,134006.0,137.0,65.0,9.0,63.0,2021-03-01,2023-12-29,2022-03-27
ATG,63952.0,9838.0,61815.0,135605.0,138.0,65.0,10.0,63.0,2021-03-01,2023-12-29,2022-04-24
ATG,63995.0,9838.0,61882.0,135715.0,139.0,65.0,10.0,63.0,2021-03-01,2023-12-29,2022-05-29
ATG,64091.0,9838.0,62031.0,135960.0,139.0,65.0,10.0,63.0,2021-03-01,2023-12-29,2022-06-26
ATG,64176.0,9838.0,62171.0,136185.0,139.0,66.0,10.0,63.0,2021-03-01,2023-12-29,2022-07-31
ATG,64257.0,9838.0,62323.0,136419.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2022-08-28
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2022-09-25
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2022-10-30
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2022-11-27
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2022-12-25
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-01-29
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-02-26
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-03-26
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-04-30
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-05-28
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-06-25
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-07-30
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-08-27
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-09-24
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-10-29
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-11-26
ATG,64290.0,9838.0,62384.0,136512.0,139.0,66.0,10.0,64.0,2021-03-01,2023-12-29,2023-12-31
AUS,,,,54812.0,,,,,2021-02-21,2023-12-31,2021-02-28
AUS,,,,659777.0,3.0,,,,2021-02-21,2023-12-31,2021-03-28
AUS,,,,2234844.0,9.0,,,,2021-02-21,2023-12-31,2021-04-25
AUS,2225000.0,,284245.0,4079010.0,16.0,9.0,,1.0,2021-02-21,2023-12-31,2021-05-30
AUS,6676011.0,,1146232.0,7828577.0,31.0,26.0,,4.0,2021-02-21,2023-12-31,2021-06-27
AUS,8540133.0,,4062899.0,12583786.0,49.0,33.0,,16.0,2021-02-21,2023-12-31,2021-07-25
AUS,12582128.0,,7597934.0,20215630.0,79.0,49.0,,30.0,2021-02-21,2023-12-31,2021-08-29
AUS,16628949.0,,11398086.0,28083449.0,110.0,65.0,,45.0,2021-02-21,2023-12-31,2021-09-26
AUS,19065993.0,,16579161.0,35783888.0,140.0,75.0,,65.0,2021-02-21,2023-12-31,2021-10-31
AUS,20022896.0,,18816220.0,39313635.0,154.0,79.0,,74.0,2021-02-21,2023-12-31,2021-11-28
AUS,20446087.0,,19755625.0,42625305.0,167.0,80.0,,77.0,2021-02-21,2023-12-31,2021-12-26
AUS,21671526.0,7940721.0,20207992.0,49876695.0,196.0,85.0,31.0,79.0,2021-02-21,2023-12-31,2022-01-30
AUS,22054475.0,11510173.0,20483192.0,54129231.0,212.0,86.0,45.0,80.0,2021-02-21,2023-12-31,2022-02-27
AUS,22209085.0,12896392.0,21238125.0,56464760.0,221.0,87.0,51.0,83.0,2021-02-21,2023-12-31,2022-03-27
AUS,22277449.0,13414151.0,21522407.0,57717069.0,226.0,87.0,53.0,84.0,2021-02-21,2023-12-31,2022-04-24
AUS,22319741.0,13706028.0,21614357.0,59217563.0,232.0,88.0,54.0,85.0,2021-02-21,2023-12-31,2022-05-29
AUS,22352231.0,13887302.0,21670479.0,60295755.0,236.0,88.0,54.0,85.0,2021-02-21,2023-12-31,2022-06-26
AUS,22392675.0,14067925.0,21726577.0,62032927.0,243.0,88.0,55.0,85.0,2021-02-21,2023-12-31,2022-07-31
AUS,22422377.0,14209670.0,21760142.0,63177474.0,248.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2022-08-28
AUS,22443557.0,14265790.0,21766240.0,63490332.0,249.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2022-09-25
AUS,22443557.0,14267986.0,21766240.0,63937328.0,251.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2022-10-30
AUS,22443557.0,14301843.0,21766240.0,64310939.0,252.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2022-11-27
AUS,22443557.0,14326688.0,21766240.0,64534788.0,253.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2022-12-25
AUS,22443557.0,14344206.0,21766240.0,64669070.0,254.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-01-29
AUS,22443557.0,14357897.0,21766240.0,64982163.0,255.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-02-26
AUS,22443557.0,14368201.0,21766240.0,65709566.0,258.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-03-26
AUS,22443557.0,14368201.0,21766240.0,66640450.0,261.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-04-30
AUS,22443557.0,14368201.0,21766240.0,67602364.0,265.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-05-28
AUS,22443557.0,14371909.0,21766240.0,68139846.0,267.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-06-25
AUS,22443557.0,14375740.0,21766240.0,68455582.0,268.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-07-30
AUS,22443557.0,14379571.0,21766240.0,68618712.0,269.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-08-27
AUS,22443557.0,14383278.0,21766240.0,68749783.0,270.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-09-24
AUS,22443557.0,14387109.0,21766240.0,68991800.0,271.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-10-29
AUS,22443557.0,14390817.0,21766240.0,69246837.0,272.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-11-26
AUS,22443557.0,14391682.0,21766240.0,69686752.0,273.0,88.0,56.0,85.0,2021-02-21,2023-12-31,2023-12-31
AUT,205567.0,,130765.0,336333.0,4.0,2.0,,1.0,2020-12-30,2023-12-23,2021-01-31
AUT,551080.0,,245249.0,796330.0,9.0,6.0,,3.0,2020-12-30,2023-07-02,2021-02-28
AUT,1173907.0,,430267.0,1604174.0,18.0,13.0,,5.0,2020-12-30,2023-12-23,2021-03-28
AUT,2262129.0,,834976.0,3097105.0,35.0,25.0,,9.0,2020-12-30,2023-12-23,2021-04-25
AUT,3655116.0,,1558458.0,5213574.0,59.0,41.0,,18.0,2020-12-30,2023-12-23,2021-05-30
AUT,4765643.0,,2996216.0,7816010.0,88.0,54.0,,34.0,2020-12-30,2023-12-23,2021-06-27
AUT,5141638.0,,4325450.0,9467088.0,106.0,58.0,,49.0,2020-12-30,2023-12-23,2021-07-25
AUT,5323175.0,,4802962.0,10126137.0,114.0,60.0,,54.0,2020-12-30,2023-12-23,2021-08-29
AUT,5733641.0,,5107329.0,10840970.0,122.0,64.0,,57.0,2020-12-30,2023-12-23,2021-09-26
AUT,5905032.0,,5269311.0,11174343.0,126.0,66.0,,59.0,2020-12-30,2023-12-23,2021-10-31
AUT,6351423.0,,5496961.0,13970107.0,157.0,71.0,,62.0,2020-12-30,2023-12-23,2021-11-28
AUT,6614097.0,,5880624.0,16359458.0,184.0,74.0,,66.0,2020-12-30,2023-12-23,2021-12-26
AUT,6755434.0,680827.0,6433467.0,17513706.0,197.0,76.0,8.0,72.0,2020-12-30,2023-12-23,2022-01-30
AUT,6799006.0,4891834.0,6562988.0,17904043.0,201.0,76.0,55.0,74.0,2020-12-30,2023-12-23,2022-02-27
AUT,6815350.0,5043265.0,6593876.0,18101962.0,203.0,77.0,57.0,74.0,2020-12-30,2023-12-23,2022-03-27
AUT,6823122.0,5194758.0,6607892.0,18274866.0,205.0,77.0,58.0,74.0,2020-12-30,2023-12-23,2022-04-24
AUT,6828625.0,5268982.0,6618913.0,18365289.0,206.0,77.0,59.0,74.0,2020-12-30,2023-12-23,2022-05-29
AUT,6845163.0,5283460.0,6628536.0,18492302.0,208.0,77.0,59.0,74.0,2020-12-30,2023-12-23,2022-06-26
AUT,6882004.0,5289406.0,6660791.0,18863534.0,212.0,77.0,59.0,75.0,2020-12-30,2023-12-23,2022-07-31
AUT,6885501.0,5313267.0,6671623.0,19079890.0,214.0,77.0,60.0,75.0,2020-12-30,2023-12-23,2022-08-28
AUT,6887366.0,5342069.0,6674563.0,19345772.0,217.0,77.0,60.0,75.0,2020-12-30,2023-12-23,2022-09-25
AUT,6891361.0,5370306.0,6674991.0,19785981.0,222.0,77.0,60.0,75.0,2020-12-30,2023-12-23,2022-10-30
AUT,6894774.0,5388994.0,6676855.0,20132077.0,226.0,77.0,61.0,75.0,2020-12-30,2023-12-23,2022-11-27
AUT,6896798.0,5397482.0,6678844.0,20295595.0,228.0,77.0,61.0,75.0,2020-12-30,2023-12-23,2022-12-25
AUT,6898193.0,5401824.0,6680298.0,20363650.0,229.0,77.0,61.0,75.0,2020-12-30,2023-12-23,2023-01-29
AUT,6898740.0,5403351.0,6680995.0,20381594.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-02-26
AUT,6899286.0,5404606.0,6681673.0,20394484.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-03-26
AUT,6899652.0,5405308.0,6682090.0,20399902.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-04-30
AUT,6899794.0,5405706.0,6682266.0,20402416.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-05-28
AUT,6899869.0,5405951.0,6682366.0,20403612.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-06-25
AUT,6902777.0,5405966.0,6682372.0,20403676.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-07-30
AUT,6905882.0,5405966.0,6682372.0,20403676.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-08-27
AUT,6908887.0,5405966.0,6682372.0,20403676.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-09-24
AUT,6909588.0,5405966.0,6682372.0,20403676.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-10-29
AUT,6909588.0,5405966.0,6682372.0,20403676.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-11-26
AUT,6909588.0,5405966.0,6682372.0,20403676.0,229.0,78.0,61.0,75.0,2020-12-30,2023-12-23,2023-12-31
AZE,9790.0,,,42059.0,,,,,2021-01-20,2023-12-23,2021-01-31
AZE,34710.0,,9936.0,137128.0,1.0,,,,2021-01-20,2023-12-23,2021-02-28
AZE,190032.0,,109771.0,174036.0,2.0,2.0,,1.0,2021-01-20,2023-12-23,2021-03-28
AZE,919935.0,,497458.0,1417394.0,14.0,9.0,,5.0,2021-01-20,2023-12-23,2021-04-25
AZE,1389178.0,,905116.0,2294294.0,23.0,14.0,,9.0,2021-01-20,2023-12-23,2021-05-30
AZE,2226557.0,,1311751.0,3538308.0,35.0,22.0,,13.0,2021-01-20,2023-12-23,2021-06-27
AZE,2883350.0,,2085970.0,4969320.0,49.0,28.0,,21.0,2021-01-20,2023-12-23,2021-07-25
AZE,4126242.0,,2724544.0,6850786.0,68.0,41.0,,27.0,2021-01-20,2023-12-23,2021-08-29
AZE,4691274.0,,3614628.0,8305902.0,82.0,46.0,,36.0,2021-01-20,2023-12-23,2021-09-26
AZE,4940422.0,,4157962.0,9098384.0,90.0,49.0,,41.0,2021-01-20,2023-12-23,2021-10-31
AZE,5083870.0,,4387702.0,9471571.0,93.0,50.0,,43.0,2021-01-20,2023-12-23,2021-11-28
AZE,5184624.0,,4543158.0,11050547.0,109.0,51.0,,45.0,2021-01-20,2023-12-23,2021-12-26
AZE,5260283.0,289963.0,4637536.0,11786594.0,116.0,52.0,3.0,46.0,2021-01-20,2023-12-23,2022-01-30
AZE,5324152.0,2759109.0,4791166.0,12874427.0,127.0,53.0,27.0,47.0,2021-01-20,2023-12-23,2022-02-27
AZE,5349143.0,3148952.0,4828934.0,13327027.0,131.0,53.0,31.0,48.0,2021-01-20,2023-12-23,2022-03-27
AZE,5364041.0,3308008.0,4844989.0,13517036.0,133.0,53.0,33.0,48.0,2021-01-20,2023-12-23,2022-04-24
AZE,5372743.0,3368272.0,4853707.0,13594720.0,134.0,53.0,33.0,48.0,2021-01-20,2023-12-23,2022-05-29
AZE,5379145.0,3393331.0,4857752.0,13630226.0,134.0,53.0,33.0,48.0,2021-01-20,2023-12-23,2022-06-26
AZE,5389882.0,3426525.0,4861800.0,13678206.0,135.0,53.0,34.0,48.0,2021-01-20,2023-12-23,2022-07-31
AZE,5397426.0,3457333.0,4866859.0,13721616.0,135.0,53.0,34.0,48.0,2021-01-20,2023-12-23,2022-08-28
AZE,5405587.0,3474464.0,4871457.0,13751505.0,136.0,53.0,34.0,48.0,2021-01-20,2023-12-23,2022-09-25
AZE,5413520.0,3483619.0,4875290.0,13772427.0,136.0,53.0,34.0,48.0,2021-01-20,2023-12-23,2022-10-30
